suburb,state,latitude,longitude
Waipapa Bay,Thames-Coromandel District,-36.80324377383469,175.4757431055278
Shark Bay,Area outside Territorial Authority,-41.30197978333858,174.81572992394092
Ngākuta Bay,Marlborough District,-41.13921386245057,174.35484703839288
Whero Rock,Southland District,-46.91303260451382,168.20629185711667
Kohunui Bay,Auckland,-36.93656110140481,174.45749335763404
Te Awa-o-Tū / Thompson Sound,Southland District,-45.22071795564833,166.980181157868
Komahunga Bay / Mona Bay,Auckland,-36.15059091608421,175.4493673741014
Broughton Arm,Southland District,-45.5561791545147,166.93368690318763
Watchman Rock,Area outside Territorial Authority,-37.048533835243795,175.91800854519215
Big Bay,Auckland,-37.03733295184959,174.64218144988394
Pakahakaha Bay,Area outside Territorial Authority,-37.16206288298524,175.8829343644761
Scandretts Bay,Auckland,-36.43876313453113,174.77316134702258
Marys Bay,Marlborough District,-41.08502037748079,173.94248957983365
Motutawa Island,Rotorua District,-38.223711217996765,176.3156005061631
North Island,Southland District,-46.816271624166276,168.23923899155008
Ngāpuka Bay,Rotorua District,-38.01848142828541,176.42084945777484
Deep Bay,Area outside Territorial Authority,-47.10720572822809,168.11276529623052
Le Bons Bay,Christchurch City,-43.7349863659684,173.10874531983455
Worsley Arm,Southland District,-44.947446565126214,167.8526479410857
Ritchies Bay,Selwyn District,-43.10217470187552,171.7767253142196
Te Kopua Bay,Wairoa District,-38.76620431342682,177.00691673895656
Motunau / Plate Island,Area outside Territorial Authority,-37.662395359683515,176.5600943575841
Pareparea Bay,Area outside Territorial Authority,-35.461070744909556,174.4362703071658
West Bay,Auckland,-36.719360116627016,174.93889474550835
Muscle Cove,Southland District,-45.65911664525784,166.73872994071007
Army Bay,Auckland,-36.59874333925734,174.80997637298637
Indian Cove,Southland District,-45.77517883631331,166.60079826899485
Wairangi Bay,Marlborough District,-41.04082388018426,173.7405149692933
Little Akaloa Bay,Christchurch City,-43.66201277043022,173.00725593409072
Tawa Bay,Marlborough District,-41.2647791452741,174.20300772140058
Sandy Bay,Marlborough District,-40.87626048060791,173.77712960715894
Whalers Base,Area outside Territorial Authority,-46.91239561622927,168.04612717658273
Waitātā Bay,Marlborough District,-40.972992021549196,173.9250192938872
Lake Pukaki,Mackenzie District,-44.05427081724779,170.16851668820485
Grant Bay,Marlborough District,-41.09669784494514,174.00480147400648
Lookout Bay,Marlborough District,-40.735821979388824,173.87555153027293
Puketu Island,Far North District,-34.98160073173996,173.4387153987536
Aussie Bay,Marlborough District,-41.27144941639635,173.92780279946788
Mills Bay,Marlborough District,-41.18250920098138,173.9952154184994
Kauauroa Bay,Marlborough District,-41.043746912013326,173.9756639509716
Poukoura Bay,Far North District,-35.15161597983417,174.0532407602111
Three Mile Lagoon,Westland District,-43.2448556832137,170.13242828028768
Dicks Bay,Far North District,-35.26703774933306,174.21558502510254
Waikawa Bay,Marlborough District,-40.966223286782395,173.80225428009902
Lake Pratt,Westland District,-43.351521544884484,170.17108040499318
Whanganui Bay,Taupo District,-38.780052401355135,175.73516062361804
Camp Bay / Tarata,Marlborough District,-40.925187671535234,173.91221588671704
Mission Bay,Auckland,-36.84611490709578,174.83221588124937
Admirals Bay,Whangarei District,-35.37005886572256,174.35716556964576
Tawero Point,Marlborough District,-41.06453029928647,173.93655130377587
Waimaru Bay,Marlborough District,-41.07483267563156,174.02006914056497
Wet Inlet,Marlborough District,-41.142555972228195,173.9619899459424
Charcoal Bay,Auckland,-36.802003361340326,174.68535576750406
Tahoramaurea Island / Browns Island,Kapiti Coast District,-40.88933942666427,174.90257811708338
Seek Cove,Southland District,-46.064006243010446,166.61333588969094
Whakapoku Reef,Area outside Territorial Authority,-35.11101633624516,174.00722366468983
Ahuriri Bay,Marlborough District,-41.266605485494296,174.0846341603062
Big Bay,Auckland,-36.49703355006534,174.74460958951056
Boat Harbour,Southland District,-45.838263136250944,167.35376515058266
Matauri Bay,Area outside Territorial Authority,-35.03370246895752,173.9163286977214
Ohinauiti Island,Thames-Coromandel District,-36.71685527714436,175.88391775269716
Hendersons Bay,Area outside Territorial Authority,-46.3787885456303,168.03390595828068
Passage Islands,Southland District,-46.01633300400019,166.54287803690653
North Arm,Area outside Territorial Authority,-47.048578672248,168.17247462523324
Waipuna Bay,Rotorua District,-38.03663551052989,176.33727966040115
Mauitaha Island,Whangarei District,-35.83850340261088,174.59363995116388
Ōtautū Bay,Rotorua District,-38.010364177266645,176.54278374045023
Little Mahuki Island,Auckland,-36.22837697949134,175.30699269795085
Waikopou Bay,Auckland,-36.79894014707114,175.16053819276357
Tokopapa Island,Area outside Territorial Authority,-37.264817792283196,176.2700902173912
Double Island / Moturehu,Thames-Coromandel District,-36.624392152538604,175.90590534705996
Moukirikiri Island,Marlborough District,-41.05556469612844,173.65422582323453
Oingo Lake,Hastings District,-39.56181406496699,176.74961885784103
Elie Bay,Marlborough District,-41.129351370248074,173.9846292842398
Bradshaw Cove,Auckland,-36.16964552114422,175.32122588684425
Little Kaipipi Bay,Area outside Territorial Authority,-46.90566043789138,168.06373940534039
Motukiore Island,Far North District,-35.382218512122364,173.55010534300482
Henrietta Bay,Area outside Territorial Authority,-46.782342151141314,168.4964418255865
Slip Bay,Westland District,-42.86864704936653,171.16096344495043
Rabbit Island,Auckland,-36.41485605103267,174.79319052062965
Manuka Bay,Area outside Territorial Authority,-43.63519204183034,172.95595888805732
Moutahiauru Island,Area outside Territorial Authority,-38.06874813470802,178.3806843797411
Fanny Bay,Southland District,-45.76884534733511,166.83946982704907
Green Bay,Auckland,-36.87927698081612,175.16831583417817
Te Wi Bay,Area outside Territorial Authority,-35.195779604277874,174.32081575142348
Hobbs Bay,Auckland,-36.627006680227794,174.7864495709015
Lake Sumner,Hurunui District,-42.703656145300606,172.21713063930136
Shag Rock,Marlborough District,-40.97008200227121,174.08769033407293
Awaawaroa Bay,Auckland,-36.832643461778986,175.10474840319625
Motu Island,Tasman District,-40.800884961998236,172.91307435137145
Horomamae / Owen Island,Southland District,-47.1248240640007,168.15507384993717
Takaroto Rock,Area outside Territorial Authority,-34.979615999483194,173.9699189076232
Whangara Island,Auckland,-36.255129040172605,175.3716240619757
Waikareao Estuary,Tauranga City,-37.68385900769798,176.15549617605845
Otūwhero Inlet,Tasman District,-41.01479579209733,173.0019927585109
Pukatea Bay,Marlborough District,-40.956357695310956,173.89485883041374
Trypot Bay,Area outside Territorial Authority,-34.78882889701981,173.37544591640085
Motuotamatea / Snapper Rock,New Plymouth District,-39.06131203856999,174.01724579385342
Squally Cove,Marlborough District,-41.057000382246834,173.71449520675947
Tītoki Bay,Marlborough District,-41.25954546772321,174.02763807507804
Potiki Bay,Area outside Territorial Authority,-36.55616958807511,175.52471025716406
Ahitarakihi Bay,Marlborough District,-41.205980840673845,174.2364778878218
Oaia Island,Auckland,-36.84044692227081,174.41072029221664
Slip Island,Auckland,-36.396913331442825,174.85299700165805
Paddy Bay,Marlborough District,-40.84975093241206,173.8156336878408
Ocean Bay,Marlborough District,-41.33454091163038,174.10447791186294
Big Bay,Area outside Territorial Authority,-43.62058488102911,172.8821171568671
North-west Bay,Area outside Territorial Authority,-46.57277506513835,166.8892442243276
Albion Inlet,Area outside Territorial Authority,-47.16891163720501,167.67182670890512
Anchorage Island,Southland District,-47.20425149618142,167.67391888155763
Opito Bay,Area outside Territorial Authority,-36.711197760915425,175.80247852474784
Savill Bay,Marlborough District,-41.02190643964103,173.77495802375034
Breaksea Bay,Hurunui District,-42.69387671299655,172.2293372814293
Motumakareta Island,Thames-Coromandel District,-36.65144448236931,175.369155195105
Taitetimu / Caswell Sound,Southland District,-45.024816859711606,167.20670811232768
Rākauroa / Torrent Bay,Tasman District,-40.94821833576325,173.05440342006793
Lake Mahinerangi,Clutha District,-45.84451034313015,169.92802695987905
Howitt Bay,Grey District,-42.60679077951537,171.47487772944103
Motupapa Island,Auckland,-35.90788235929563,175.10369708471922
Rūrima Island,Area outside Territorial Authority,-37.83118597808142,176.87164911808458
Smylies Arm,Marlborough District,-40.86563381544939,173.8266761702174
Piapia Bay,Area outside Territorial Authority,-35.01696424217578,173.8608761012324
Elizabeth Island,Southland District,-45.41903334724135,167.12126353344948
Pukenui Forest,Whangarei District,-35.72180529764358,174.27422110307313
Pukenui Forest,Whangarei District,-35.71259001978449,174.25059044313636
Petit Carenage Bay,Christchurch City,-43.78740642838796,172.92108323903122
Rimariki Island,Whangarei District,-35.424702163620054,174.4415365154633
Archway Island,Whangarei District,-35.490196664278386,174.74065424284254
Cooey Bay,Area outside Territorial Authority,-47.10582991216708,168.12833985149518
Aorangaia Island,Whangarei District,-35.48623038664585,174.74657344706299
Wigmore Bay,Auckland,-36.90526278491171,174.44697258781898
Te Hāwere-a-Maki / Goat Island,Auckland,-36.265354967241066,174.79778981944006
Whitehead Bay,Area outside Territorial Authority,-43.62838332094213,172.9403773215064
Tikitiki Rock,Area outside Territorial Authority,-35.152186303081024,174.14561341126722
Opito Bay,Far North District,-35.194417200549765,174.0416122366384
Kirita Bay,Area outside Territorial Authority,-36.86907807762433,175.41798254549536
Bokel Bay,Auckland,-36.97867925881235,174.6284383222277
Oranga Bay,Auckland,-36.85894532222707,175.17374247230498
Flounder Bay,Auckland,-36.92767518688602,174.706659815064
Wells Bay,Marlborough District,-40.79741794547559,173.9043357801864
Robinsons Bay,Christchurch City,-43.767292252967984,172.95326114407882
Big Glory Bay,Area outside Territorial Authority,-46.97887554145856,168.11512445715553
Marks Bay,Area outside Territorial Authority,-46.629737414757976,169.31918089817955
Motuterahiki Island,Far North District,-35.18512692064537,174.0949860044851
Hakana Bay,Marlborough District,-41.293666014869544,174.18223083673882
Whanganui Island,Thames-Coromandel District,-36.78295679366863,175.44590924718875
Wonga Wonga Bay,Auckland,-37.04479599531366,174.5124183804673
Pīreka / Low Neck Bay,Marlborough District,-40.79634210425998,173.94739859945489
Mangahawea Bay,Far North District,-35.2209851333766,174.18293639602052
Abbey Rocks,Area outside Territorial Authority,-43.668927187280936,169.33233788791816
South West Arm,Southland District,-44.98201554098124,167.39331748625807
Te Pukatea Bay,Tasman District,-40.95312958751766,173.06575990699014
Te Matahī Lagoon,Rotorua District,-38.06222278569538,176.6053802441037
Kate Bay,Marlborough District,-40.98894801906293,174.0687701878517
Stilwell Bay,Tasman District,-40.97487887564868,173.04430553168993
Burnt Island,Southland District,-47.16294909681351,167.70939816089034
Otehei Bay,Far North District,-35.22320630459806,174.23025424047836
Garden Islands,Southland District,-46.03231661108411,166.59313592382122
Cable Bay,Auckland,-36.80886272820567,175.19505321875164
Motuanauru Island,Marlborough District,-41.04125585656949,173.64035281057127
Shag Harbour,Auckland,-36.31031453751775,175.43784902441297
Otū Bay,Marlborough District,-40.76000791906965,173.8383710800942
Oke Bay,Far North District,-35.22826027595314,174.26777558450567
Wharekahika / Hicks Bay,Area outside Territorial Authority,-37.580251637902506,178.30931195089144
Whale Bay,Area outside Territorial Authority,-35.557639007578885,174.4988832312774
Te Puna Bay,Wairoa District,-38.74634406138939,177.04067493476214
Cascade Bay,Area outside Territorial Authority,-44.10701314799008,168.27665656323543
Horseshoe Bay,Area outside Territorial Authority,-36.749242304092334,175.77793906547655
Orokawa Bay,Far North District,-35.254323850429486,174.19894054114695
Refuge Island,Southland District,-46.94937813639293,168.1278875071478
Pinnacle Rock,Southland District,-46.04151982493522,166.54903293766642
Tapuaeharuru Bay,Taupo District,-38.710627404975035,176.05354374212547
Motuarohia Island,Far North District,-35.23282434511947,174.16593980542493
Seal Bay,Area outside Territorial Authority,-40.82603148686469,172.15154019993787
Te Kiakia Bay,Area outside Territorial Authority,-36.236027581144384,174.195614450299
Turnbulls Bay,Dunedin City,-45.8450951824273,170.63026326905586
Kukutauwhao Island,Whangarei District,-35.61148982009767,174.5449030495828
Whakarewa Lagoon,Rotorua District,-38.03482085927104,176.59789199580828
Turitea Island,Area outside Territorial Authority,-37.633838910296525,176.4297192381905
Takawini Island,Southland District,-47.107252695111626,168.20591127756182
Tapatu Bay,Area outside Territorial Authority,-34.15884995909706,172.12773973317033
Ngawhiti Island,Tasman District,-40.804340255940296,172.91126029785528
Sylvan Cove,Area outside Territorial Authority,-47.23598587645216,167.56274957277597
Tūtaepāwhati Bay,Area outside Territorial Authority,-47.109507559128446,168.06375674777917
Karewa Island,Area outside Territorial Authority,-37.53000981723773,176.13148501943564
Horseshoe Island,Auckland,-36.318454269732555,174.7677032049406
Tauranga Bay,Area outside Territorial Authority,-35.003458151295774,173.77899544103857
Pataea Bay,Area outside Territorial Authority,-34.14990418827065,172.1218555125867
Outu Bay,Area outside Territorial Authority,-35.21992844407914,174.3087546031867
Tapuaekura Bay,Rotorua District,-38.040113816988104,176.4133558695005
Mou Tapu,Queenstown-Lakes District,-44.60810618483518,169.06012098326275
Stony Bay,Area outside Territorial Authority,-43.85723108779393,173.04549123220156
Parawai Bay,Rotorua District,-38.0814308647815,176.22164756375065
Tokaroa,Area outside Territorial Authority,-39.94907799002755,176.93983351645272
Little Waikawa Bay,Marlborough District,-41.07075793678291,174.26707402756887
Crowles Bay,Far North District,-35.17957535406077,174.02231272518733
Pigeon Island/Wāwāhi Waka,Queenstown-Lakes District,-44.922910115006026,168.39746484750455
Worser Bay,Area outside Territorial Authority,-41.31536110671341,174.83257559434435
Pārengarenga Harbour,Far North District,-34.52896980595887,172.93223955007426
Moturewa Island,Area outside Territorial Authority,-35.722656655724634,174.570362050743
Hāwea / Bligh Sound,Southland District,-44.79926346465638,167.5088652763525
Motumāhanga / Saddleback,New Plymouth District,-39.045507034860734,174.01480709779597
Goulter Bay,Marlborough District,-41.17174430017128,174.01110302335175
Dartmoor Bay,Marlborough District,-41.24816163674201,173.9711931051426
Motukaroro,Far North District,-35.0109305806729,173.94917471204855
Half Moon Bay,Area outside Territorial Authority,-42.25627713347058,173.8137235648812
Kaiwhitu Island,Kaipara District,-36.24036020123565,174.18882934649167
Days Bay,Auckland,-36.810950501486715,175.16590054509902
Tuputupungahau Island,Far North District,-34.78749149433803,173.3779079852125
Mana Island,Porirua City,-41.08767556755084,174.780879417796
Mokopeke Bay,Marlborough District,-41.14876187700117,174.36496664298787
Motukotare Island,Area outside Territorial Authority,-37.68357751078217,177.72343462277328
Moutoki Island,Area outside Territorial Authority,-37.831593869369314,176.8838395268569
Doughboy Bay,Area outside Territorial Authority,-47.033913979658735,167.68486623214926
Andersons Cove,Area outside Territorial Authority,-36.04468914771181,174.56486914285986
Karamea / Red Island,Hastings District,-39.858211420501306,176.98840192500177
Taupō Bay / West Bay,Area outside Territorial Authority,-34.9931627021953,173.71467206145363
Third Cove,Southland District,-45.52501307356416,166.87068089187912
Pipi Bay,Marlborough District,-41.33431066403076,174.1418462912094
Papahuia Bay,Whangarei District,-35.379028661769894,174.36896747439081
Toetoes Bay,Area outside Territorial Authority,-46.58852872729064,168.72810003729492
Momona Bay,Area outside Territorial Authority,-36.64022757441553,175.7915269010994
Middle Island,Thames-Coromandel District,-36.95778791974789,176.08146474204764
Pūrākaunui Bay,Area outside Territorial Authority,-45.737977830634854,170.62186550433412
Shanghai Bay,Westland District,-42.795812160708,170.9040753257064
Murderers Cove,Area outside Territorial Authority,-47.24425464895984,167.4207510349228
Islet Cove,Southland District,-45.94761953204797,166.76159913484128
Matiatia Bay,Auckland,-36.7812936098847,174.9876823526144
Bird Island,Southland District,-46.7680590530956,168.42322296163184
Three Legged Woodhen,Area outside Territorial Authority,-47.114524443379445,167.57842453748188
Jane Coves,Southland District,-46.019728934685844,166.73985298392648
Kauritutahi Island,Auckland,-37.09191185910821,174.65956322950368
Tokoroa Bay,Area outside Territorial Authority,-43.83445880909452,172.73757418906112
Snipe Bay,Far North District,-34.53438086279421,172.89057598586936
Te Tio Island,Thames-Coromandel District,-36.830711273838034,175.82194545929724
Harrison Cove,Southland District,-44.62702505323892,167.90936814269816
Waimama Bay,Area outside Territorial Authority,-37.27072196725702,175.90014334904498
Oteranga Bay,Area outside Territorial Authority,-41.299300132215876,174.62503521493852
Cockle Cove,Marlborough District,-41.181810332485476,174.17329939468928
Bark Bay,Tasman District,-40.91672753484922,173.05416500441953
Taramea Bay,Area outside Territorial Authority,-46.36370502802341,168.02390102625438
Orongatea Bay,Area outside Territorial Authority,-37.26827138798814,176.27113220971987
Kaipapa Bay,Marlborough District,-41.22549530364231,174.07165225766454
Rapahoe,Grey District,-42.38247089701723,171.24555392619055
Te Rātā Bay,Rotorua District,-38.242510193678406,176.43796216550967
Ruamahuanui Island,Thames-Coromandel District,-36.95317179475654,176.09477999820217
Motutara Island,Auckland,-36.476839409181586,174.79074035818553
Dowling Bay,Dunedin City,-45.791221358469535,170.66216994431485
Pleasant Bay,Southland District,-45.22175321108596,167.8090536612538
Lynfield Cove,Auckland,-36.928255005200995,174.71056534991092
Flat Island,Thames-Coromandel District,-36.710597793688436,175.86749822775553
Whataroa Bay,Marlborough District,-41.323508552178026,174.1568455729021
Okuri Bay,Marlborough District,-40.97904962358947,173.78169805340661
Okete Bay,Waikato District,-37.80597727167459,174.91971351201863
Pohutukawa Bay,Auckland,-36.846331423485125,175.14727039366
Taemaro Bay,Area outside Territorial Authority,-34.94206562520335,173.57662184919954
Arakaninihi Island,Area outside Territorial Authority,-35.71799837815842,174.56812630969554
South Arm,Area outside Territorial Authority,-47.23076949687916,167.60910189199936
Munro Bay,Whangarei District,-35.79174702497264,174.48753309208868
Patamure Bay,Area outside Territorial Authority,-36.253625902352624,174.21029650844488
Ohinerau Bay,Auckland,-36.81964796095561,174.9506788352815
Te Anaputa Island,Area outside Territorial Authority,-35.00003008742353,173.96235315249064
Long Bay,Auckland,-36.25539035507225,175.38850008437882
Maukatia Bay,Auckland,-36.83645390844938,174.42502875236673
Wharekupenga Bay,Marlborough District,-41.14589542618431,174.34168220308715
Fowlers Arm,Southland District,-45.8175989051269,167.5082305417093
Calm Bay,Southland District,-45.48348228848791,167.51957614349496
Motukaraka Island,Ōtorohanga District,-38.09821065807538,174.86170863318864
Sandfly Bay,Tasman District,-40.925994130574594,173.05795770230105
Taiwawe Bay,Area outside Territorial Authority,-35.4355535797516,174.38232318152046
Breeze Bay,Christchurch City,-43.596595150276315,172.78469550445834
Motumānawa / Pollen Island,Auckland,-36.86284223736809,174.66993173225399
Fisherman Bay,Southland District,-45.97624182129626,166.55865534278055
Orokaraka Bay,Area outside Territorial Authority,-35.04127995341009,173.91972820264766
Oruruhoa Bay,Far North District,-35.22941321586406,174.25802165482315
Kawhitu or Stanley Island,Thames-Coromandel District,-36.64025305278817,175.88625523292367
Pupuia Island,Kaipara District,-36.22188104773215,174.16676762514663
Fish Bay,Marlborough District,-41.17790765627973,174.05911091746574
Mākaro / Ward Island,Lower Hutt City,-41.29396546473815,174.87158905976935
Holmes Bay,Christchurch City,-43.672415577361114,172.889113154478
Rosa Island,Southland District,-47.16000226030136,167.70119983304951
Waioioi Reef,Area outside Territorial Authority,-38.122546947196014,174.68076026516255
Mabel Island,Marlborough District,-41.26872909160021,174.0145616478702
Cashmere Bay,Grey District,-42.61511499893447,171.4977043539149
Motukaramea Island / Kaikai Island,Thames-Coromandel District,-36.74875824660567,175.4044130633588
Arohaki Bay,Area outside Territorial Authority,-38.11345402011899,174.69350348472165
Red Bay,Area outside Territorial Authority,-43.836303267460984,173.08322491838237
Kaiporohu Bay,Area outside Territorial Authority,-46.88880397665487,167.99936947581216
Haulashore Cove,Southland District,-45.420561476124554,166.92366601546846
Waikaranga Island,Thames-Coromandel District,-36.822135022264746,175.81804311135147
Doctor Bay,Area outside Territorial Authority,-41.904165694783686,171.42954230560258
Bell Island,Tasman District,-41.2915187238216,173.17074879903046
Tahunapō Bay,Rotorua District,-38.10364336541919,176.4146464957881
Vivian Bay,Auckland,-36.395817808546,174.8347405315532
Hokianga Island,Ōpōtiki District,-38.019381038276215,177.1336069874485
Black Rock,Southland District,-47.16495990991147,167.96114049350788
Deep Bay,Marlborough District,-41.07033526009537,173.77893795842215
Tawa Bay,Marlborough District,-41.06869364106104,173.81852757524885
Motueka Island (Pigeon Island),Thames-Coromandel District,-36.81914288503276,175.80166262554198
Prices Harbour,Area outside Territorial Authority,-46.22728174821776,166.95275327428476
Calliope Island,Whangarei District,-35.842259685692426,174.52711953924316
Paraeroa Bay,Wairoa District,-38.750470708742995,177.09037665288324
Ohututea Bay,Far North District,-35.181549232379325,174.32429044669593
Marotere Islands,Whangarei District,-35.895997166251334,174.7353172657736
Moturaka Island,Whangarei District,-35.83847313320719,174.58022245567759
Island Bay / Huritini,Marlborough District,-40.971526361545585,173.87286524143164
Harataonga Bay,Auckland,-36.16564119417365,175.48677761354685
Rothesay Bay,Auckland,-36.723029755369204,174.75646083261836
Lower Manorburn Dam,Central Otago District,-45.239996482088166,169.44733864995638
Surprise Bay,Southland District,-45.556094001641114,167.56783845438585
Wekaku Bay,Wairoa District,-38.76828369721823,177.05812352902993
Motungaio Island,Western Bay of Plenty District,-37.620419115762964,176.09048172870584
Belle Vue Island,Southland District,-45.5351154995691,167.5454485190444
Zero Rock,Southland District,-46.81373904968233,168.24072900600234
Shoal Bay,Auckland,-36.31960069389112,175.48928491858993
Waimea Inlet,"Nelson City, Tasman District",-41.29381038489196,173.16345590121446
Komiti Bay,Area outside Territorial Authority,-36.25062715327439,174.2531818176504
Jacksons Bay,Marlborough District,-41.20970701163137,174.28287863446718
Ruapara Bay,Marlborough District,-41.12617106642684,174.37139250927046
Dublin Bay,Queenstown-Lakes District,-44.64638647870963,169.15786554017194
McLaren Bay,Marlborough District,-41.069340121929784,173.70270099096368
Peach Cove,Area outside Territorial Authority,-35.86023946516324,174.56209300178463
Horseshoe Nugget,Southland District,-46.8697396618135,168.14552232686992
Moke Lake,Queenstown-Lakes District,-45.00298008536887,168.56698400854233
Mokinui / Big Moggy Island,Southland District,-47.14815738857452,167.4044807378627
Sandy Bay,Tasman District,-41.00282622016364,173.01802781630087
Otanerito Bay,Area outside Territorial Authority,-43.84378048886647,173.0627674197319
Whites Bay,Auckland,-36.84758295690902,175.115593073031
Haupapa Bay,Rotorua District,-37.99724336045278,176.52744969620082
Pihore Island,Southland District,-47.00776535211268,168.21131382410192
McPhee Cove,Area outside Territorial Authority,-46.56175246245161,169.53299503090315
Taumaihi Island,Area outside Territorial Authority,-37.65352131446405,176.40661627537753
Kaituna Bay,Area outside Territorial Authority,-35.4304377094359,174.43270453775528
South Arm,Marlborough District,-40.7887042154814,173.8765239587545
Manaia Harbour,Thames-Coromandel District,-36.84595841979713,175.4527104214039
Motuopuhi Island,Taupo District,-39.03321988993922,175.7094088065307
Magnet Bay,Area outside Territorial Authority,-43.843492724175796,172.739021763216
Moriori Bay,Marlborough District,-41.21044246218199,174.11970263135046
Hauotaruke Bay,Wairoa District,-38.74817664185491,177.07001477408036
Te Ihootoko Bay,Wairoa District,-38.74388127882645,177.06881408179345
Hillsborough Bay,Auckland,-36.928702132993905,174.76441532365632
Silver Bay,Auckland,-36.82369910051785,175.16519761983585
Onapua Bay,Marlborough District,-41.261565100764265,174.18973129438297
Green Island,Thames-Coromandel District,-36.643710385637576,175.84840537419657
Rangihoua Bay,Far North District,-35.17330124555414,174.09190103499705
Motutakupu Island,Far North District,-34.98102683052818,173.9723453605584
Womens Island,Southland District,-46.8235715934382,168.24563829376572
Pigeon Island,Southland District,-45.70855305540401,166.56044127034647
Hauparua Inlet,Far North District,-35.213324862129525,174.0388281446582
Moana-whenua-pōuri / Edwardson Sound,Southland District,-45.9135220028195,166.65927760872484
Mechanics Bay,Christchurch City,-43.594101409048676,172.79887120160234
Oyster Bay,Area outside Territorial Authority,-46.579308128779495,169.46173017325805
Thorne Bay,Auckland,-36.77696041457432,174.77856095757068
Te Raeotepapa Bay,Taupo District,-38.723660240117205,175.98571728198974
Meiklejohns Bay,Queenstown-Lakes District,-45.003845575532004,168.43863527039912
Goldsworthy Bay,Auckland,-36.43659784139401,174.76382408388494
Long Harry Bay,Area outside Territorial Authority,-46.68928989154236,167.79117009675662
Waikutakuta Inlet,Waitomo District,-38.13051156437928,174.77894839342136
Torpedo Bay,Auckland,-36.830996458417175,174.80708179898755
Pupuha Island,Whangarei District,-35.88633283259877,174.70188761213274
Mussel Cove,Southland District,-45.35643989323325,167.677077359779
Te Pōhue / Camp Bay,Christchurch City,-43.61753514984937,172.78312216203372
Punaatawake Bay,Marlborough District,-40.76952546551726,173.82922109789655
Punawai Bay,Area outside Territorial Authority,-35.484192248941056,174.73190221908777
Umuwheke Bay,Marlborough District,-41.20980314714015,174.22573221678883
Taraere Bay,Far North District,-34.58174153530904,172.96144756622505
Motuekaiti Island,Far North District,-34.98660146182106,173.8627712845559
Tauranga Bay,Marlborough District,-41.22126885271415,174.1022088461197
Lochmara Bay,Marlborough District,-41.23217477526248,174.0008205945196
Okura Bay,Far North District,-35.03733417064699,173.731882745088
Little Mangere Island (Tapuaenuku) The Fort,Chatham Islands Territory,-44.27822149868138,-176.31683626039606
Brickbat Bay,Auckland,-36.80360256393006,174.67247293918888
Nukutaunga Island,Far North District,-34.97614133339613,173.9650944256177
Whangara Island,Area outside Territorial Authority,-38.573328191509425,178.2361247517452
Smoothwater Bay,Area outside Territorial Authority,-43.970308349442185,168.59186896378554
Caroline Bay,Area outside Territorial Authority,-46.75502540336996,168.5024677241401
Pomona Island,Southland District,-45.50712149011874,167.47266731740552
Frenchman Bay,Tasman District,-40.934306712867034,173.05848362876867
Te Kāramuramu Bay,Rotorua District,-38.10208077782895,176.30994299257924
Te Papa Bay,Taupo District,-38.74614946751465,175.73812832866986
Kinakina Island,Area outside Territorial Authority,-46.62181539571098,169.37214550596872
Anita Bay,Area outside Territorial Authority,-44.58457641864572,167.79036148411302
Moetapu Bay,Marlborough District,-41.25679932974194,173.8539008590966
Billhook Bay,Marlborough District,-40.70314271292068,173.96250907869103
Mary Island,Southland District,-45.98604048328596,167.3262230959246
Hīkoekoeā Bay,Marlborough District,-40.99680682976283,174.15052072534942
Waihaorangatahi Bay,Auckland,-36.811759892835575,174.9377292642973
Tautuku Bay,Area outside Territorial Authority,-46.58938452573401,169.44567446778882
Waipu Bay,Tauranga City,-37.685246615868174,176.1974704069413
Te Wahapu Inlet,Far North District,-35.289441860860634,174.1198059937305
Cascada Bay,Southland District,-45.29087420065288,166.8698525297799
Mohunga Bay,Auckland,-36.142665606815584,175.33340696781426
Te Anamāhanga / Port Gore,Marlborough District,-41.021973982272286,174.24029721295489
Rauporoa Bay,Area outside Territorial Authority,-36.53868361917475,175.52368614811712
The Cove,Marlborough District,-40.88095387478028,173.869700106486
Musket Bay,Area outside Territorial Authority,-44.49258126239025,167.82375846266044
First Arm,Southland District,-45.330893928456845,166.93065561698197
Wharehunga Bay,Marlborough District,-41.17887442998157,174.28308261653135
Horahora Kākahu Island,Marlborough District,-41.33151345685394,174.13342774669053
Tokerau Bay,Rotorua District,-38.016181749895004,176.41556265332176
Polkinghornes Bay,Auckland,-36.62364198127376,174.75666002615287
Quoin Island / Graves Island,Auckland,-36.17163645423767,175.35642704076213
Wairere Bay,Auckland,-36.79299204941519,175.16101804005726
Damons Bay,Area outside Territorial Authority,-43.88125135426295,172.99317271258795
Nikau Bay,Marlborough District,-41.170740787077975,173.88684768564747
Greys Dam,Clutha District,-45.877934404672686,169.68640296915262
Whangarae Bay,Marlborough District,-41.09114206690007,173.6307711732288
Swamp Bay,Marlborough District,-40.745127345764224,173.93425601099548
The Tor,Auckland,-36.702854094330675,174.75709935698436
Takangaroa Island,Auckland,-36.42510634742004,174.79444137940106
Shark Island,Southland District,-46.83526603351855,167.7165825018416
Lee Cove,Area outside Territorial Authority,-47.110188830419986,168.13802881916567
Taipare Bay,Marlborough District,-41.006783202248016,173.72678557143115
Guards Bay,Marlborough District,-40.98879013241352,174.13263622719577
