suburb,state,latitude,longitude
Rajsamand,Rajasthan,25.217326988370182,73.89249441996132
Ramanagara,Karnataka,12.678846969663223,77.33642941016893
Ramanathapuram,Tamil Nadu,9.44029630989567,78.67334797537963
Ramban,Jammu & Kashmir,33.32320336251573,75.18609323094137
Ramgarh,Jharkhand,23.63085876311567,85.56052439199028
Rampur,Uttar Pradesh,28.79591150504784,79.10550093640487
Ranchi,Jharkhand,23.331653712960822,85.37060084548212
Rangareddy,Andhra Pradesh,17.288320869843687,78.17741528922036
Ratlam,Madhya Pradesh,23.501510799228317,75.09032287992277
Ratnagiri,Maharashtra,17.275116688014485,73.4566438424336
Rayagada,Odisha,19.362677884258627,83.51386434808104
Reasi,Jammu & Kashmir,33.2078344187655,74.82229212267634
Rewa,Madhya Pradesh,24.755554414442575,81.5895985605143
Rewari,Haryana,28.23593126337201,76.54329981835691
Ri Bhoi,Meghalaya,25.870592951016107,91.89101503215771
Rohtak,Haryana,28.91465687308333,76.52914371086929
Rohtas,Bihar,24.97999280546966,84.02792009475542
Rudraprayag,Uttarakhand,30.530589704496453,79.05896475726026
Rupnagar,Punjab,31.059822381307246,76.48638007337118
Sabar Kantha,Gujarat,23.660413723543726,73.16358183243692
Sagar,Madhya Pradesh,23.849157268798123,78.75855222136799
Saharanpur,Uttar Pradesh,29.950183887795166,77.54783104233367
Saharsa,Bihar,25.81674142907687,86.58974708773215
Sahibganj,Jharkhand,25.008337346515066,87.67951448272927
Sahibzada Ajit Singh Nagar,Punjab,30.681220198661716,76.73766720216405
Saiha,Mizoram,22.377151190826986,93.01221123847638
Salem,Tamil Nadu,11.674164304344565,78.22209430256984
Samastipur,Bihar,25.77716145668124,85.9036909789526
Samba,Jammu & Kashmir,32.575330828867855,75.10931369385263
Sambalpur,Odisha,21.452753678067737,84.28097252169219
Sangli,Maharashtra,17.112247302854797,74.76990605662759
Sangrur,Punjab,30.214402744332507,75.8685885380225
Sant Kabir Nagar,Uttar Pradesh,26.790586507915993,83.03482153503893
Sant Ravi Das Nagar(bhadohi),Uttar Pradesh,25.348148531216033,82.4642288720746
Saraikela-kharsawan,Jharkhand,22.84518941075869,85.95156147460781
Saran (chhapra),Bihar,25.904866537438924,84.82525027514029
Satara,Maharashtra,17.669098012528476,74.17380421264511
Satna,Madhya Pradesh,24.533661148091547,80.83323394523627
Sehore,Madhya Pradesh,22.991794607179727,77.12846437981071
Senapati,Manipur,25.197283490135582,94.04029546800375
Seoni,Madhya Pradesh,22.316774047171513,79.69042424178012
Serchhip,Mizoram,23.266123557944717,92.95915671842761
Shahdol,Madhya Pradesh,23.630116550262432,81.47254108517534
Shahid Bhagat Singh Nagar,Punjab,31.109214313993398,76.15589893911441
Shahjahanpur,Uttar Pradesh,27.976366812659325,79.84527066115226
Shajapur,Madhya Pradesh,23.580487965505476,76.34524915295981
Sheikhpura,Bihar,25.13199908632439,85.82891512344676
Sheohar,Bihar,26.52708452460792,85.2899398957037
Sheopur,Madhya Pradesh,25.75307536826534,77.01067170795727
Shimla,Himachal Pradesh,31.19760872798402,77.63257224599793
Shimoga,Karnataka,14.043966578081516,75.22058944631068
Shivpuri,Madhya Pradesh,25.363490773989525,77.81241758841821
Shrawasti,Uttar Pradesh,27.65506859411303,81.88399576420385
Shupiyan,Jammu & Kashmir,33.73070603278881,74.81871329916311
Sivasagar,Assam,27.007441747887167,94.82009681097625
Siddharth Nagar,Uttar Pradesh,27.274216538604794,82.87346510786737
Sidhi,Madhya Pradesh,24.220342218789245,81.83533712447758
Sikar,Rajasthan,27.63729906718914,75.28738159556336
Simdega,Jharkhand,22.58019322488593,84.56640958202723
Sindhudurg,Maharashtra,16.134809164326814,73.73974706978734
Singrauli,Madhya Pradesh,24.2172481111239,82.42080247963035
Sirmaur,Himachal Pradesh,30.66785299800797,77.43087515456031
Sirohi,Rajasthan,24.759467835170664,72.7744025297636
Sirsa,Haryana,29.615285582407346,74.90134906399189
Sitamarhi,Bihar,26.57625846541692,85.53970653169847
Sitapur,Uttar Pradesh,27.518092512747973,80.85734560539035
Sivaganga,Tamil Nadu,9.915253530126245,78.59867147886077
Siwan,Bihar,26.160881997837972,84.38956193734646
Solan,Himachal Pradesh,31.043172304990215,76.90946286391518
Solapur,Maharashtra,17.790614721492272,75.4827731685244
Subarnapur,Odisha,20.93171165235164,83.82488875431314
Sonbhadra,Uttar Pradesh,24.402903483049386,83.05350177673091
Sonipat,Haryana,29.061900141116414,76.87938534096541
Sonitpur,Assam,26.78255473565425,92.93937026540496
South,NCT of Delhi,28.501394654787447,77.22739802394968
South,Sikkim,27.286954455475488,88.38784900610771
South 24 Parganas,West Bengal,22.116716025444823,88.4169690128461
South Garo Hills,Meghalaya,25.301715805666962,90.58528773934513
South Goa,Goa,15.196495525771583,74.11843386642978
South Tripura,Tripura,23.3688983011342,91.60955038923811
South West,NCT of Delhi,28.572397908606263,77.02735929651321
Srikakulam,Andhra Pradesh,18.57901874796106,83.988365181763
Srinagar,Jammu & Kashmir,34.17588414660437,74.91471404056583
Sultanpur,Uttar Pradesh,26.27517287261373,82.01996051702405
Sundargarh,Odisha,22.08020891489643,84.51040697597435
Supaul,Bihar,26.24788304800902,86.80015810008584
Surat,Gujarat,21.266201084189262,73.07204845171886
Surendranagar,Gujarat,22.799202778538675,71.5402310164304
Surguja,Chhattisgarh,23.35912247603995,83.21946184685186
Tamenglong,Manipur,24.947913230826508,93.52744919022145
Tarn Taran,Punjab,31.337537620568064,74.84468349133215
Tawang,Arunanchal Pradesh,27.661985006293225,91.95363292857172
Tehri Garhwal,Uttarakhand,30.437834904180736,78.53715426087815
Thane,Maharashtra,19.599898839635923,73.15074470676555
Thanjavur,Tamil Nadu,10.671817103896965,79.24131275543154
The Dangs,Gujarat,20.80447847807105,73.70129234627201
The Nilgiris,Tamil Nadu,11.455958240839383,76.64186513324944
Theni,Tamil Nadu,9.890375170016856,77.43938500560016
Thiruvallur,Tamil Nadu,13.243177848731161,79.94001747838598
Thiruvananthapuram,Kerala,8.608524364987337,77.01498218960208
Thiruvarur,Tamil Nadu,10.680041323131125,79.53599036015586
Thoothukkudi,Tamil Nadu,8.891117776153946,78.00445415880394
Thoubal,Manipur,24.530978826029337,93.97164968704558
Thrissur,Kerala,10.471286837705488,76.3161167652323
Tikamgarh,Madhya Pradesh,24.988985707448055,78.9465039273294
Tinsukia,Assam,27.579101840312667,95.62652296736603
Tirap,Arunanchal Pradesh,26.947384725769002,95.4410010739774
Tiruchirappalli,Tamil Nadu,10.889245200801502,78.57048871181497
Tirunelveli,Tamil Nadu,8.799094273323956,77.54190031680182
Tiruppur,Tamil Nadu,10.83845340659069,77.40544881195758
Tiruvannamalai,Tamil Nadu,12.431333957355442,79.1678217861826
Tonk,Rajasthan,26.146380892297078,75.67180863550215
Tuensang,Nagaland,26.20044521883849,94.90572405559821
Tumkur,Karnataka,13.521044583916115,76.94783180504952
Udaipur,Rajasthan,24.40851575770592,73.70626011695386
Udalguri,Assam,26.730186193969676,92.03729823875612
Udhampur,Jammu & Kashmir,32.89427563353896,75.32754558121064
Udham Singh Nagar,Uttarakhand,29.02776115632774,79.52303220817136
Udupi,Karnataka,13.467062185120781,74.88342538427055
Ujjain,Madhya Pradesh,23.332079080240906,75.668444930473
Ukhrul,Manipur,25.021053973199805,94.4340644643966
Umaria,Madhya Pradesh,23.56488687018652,80.97191148960069
Una,Himachal Pradesh,31.580955138947143,76.20997784559887
Unnao,Uttar Pradesh,26.60977194731183,80.55909307091727
Upper Siang,Arunanchal Pradesh,28.8345055426473,94.91760988299148
Upper Subansiri,Arunanchal Pradesh,28.290724529345535,93.93623703511243
Uttar Dinajpur,West Bengal,25.882191589478044,88.15831739393371
Uttara Kannada,Karnataka,14.794944374838716,74.62287137039675
Uttarkashi,Uttarakhand,30.97361118042324,78.60411389828127
Vadodara,Gujarat,22.233495988314726,73.53191867627282
Vaishali,Bihar,25.762522042655338,85.36997251852209
Valsad,Gujarat,20.418717330496563,73.11471059105378
Varanasi,Uttar Pradesh,25.388161287351718,82.91759423418824
Vellore,Tamil Nadu,12.812516513801286,79.0105701471062
Vidisha,Madhya Pradesh,23.893317232689608,77.81321838001777
Viluppuram,Tamil Nadu,11.973722556631717,79.2923012123551
Virudunagar,Tamil Nadu,9.484042897475033,77.94308416539987
Visakhapatnam,Andhra Pradesh,17.89148803971867,82.69248708328601
Vizianagaram,Andhra Pradesh,18.46834144450273,83.37943278068536
Warangal,Andhra Pradesh,17.955869331754027,79.79947126103012
Wardha,Maharashtra,20.796371374904773,78.58734883117462
Washim,Maharashtra,20.237911107699528,77.21924026059929
Wayanad,Kerala,11.711311834244395,76.09811693197327
West,NCT of Delhi,28.655325586678117,77.06569751923955
West,Sikkim,27.349339906767167,88.17793231618363
West Garo Hills,Meghalaya,25.585497747933168,90.14488629056639
West Godavari,Andhra Pradesh,16.89516745667533,81.4021817221378
West Kameng,Arunanchal Pradesh,27.30340758145484,92.41103256468921
West Khasi Hills,Meghalaya,25.5268451140773,91.26089209983073
West Nimar,Madhya Pradesh,21.921272052156816,75.77460878138866
West Siang,Arunanchal Pradesh,28.322927878575765,94.51117653458483
West Tripura,Tripura,23.802672502664347,91.46501042186758
Wokha,Nagaland,26.18512048997169,94.19267919978742
Yadgir,Karnataka,16.626598716121137,76.91377610504323
Yavatmal,Maharashtra,20.084650994671353,78.16230383547742
Zunheboto,Nagaland,26.031817392364857,94.52527507228099
Kabeerdham,Chhattisgarh,22.091464377389446,81.2231818746198
Yamunanagar,Haryana,30.236694344903142,77.3050480642392
Jind,Haryana,29.43580828496418,76.30074552136887
Dausa,Rajasthan,26.856594869546406,76.51418662909852
Karauli,Rajasthan,26.5213515655517,76.96386373293036
Sawai Madhopur,Rajasthan,26.21755812516648,76.46803578178042
Arwal,Bihar,25.16161312119997,84.69039962723593
Jehanabad,Bihar,25.156648488728337,85.03013745027282
Nagappattinam,Tamil Nadu,10.849939393551079,79.73887599809639
Karaikal,Puducherry,10.934385863062438,79.80206128269405
Puducherry,Puducherry,11.912123019220115,79.73299720341512
Yanam,Puducherry,16.72665043292048,82.2545591506466
Tapi,Gujarat,21.191914268739257,73.63142971512715
Nicobar,Andaman & Nicobar Island,7.518502551203453,93.60236991775899
South Andaman,Andaman & Nicobar Island,11.520841433405728,92.64919071064934
North & Middle Andaman,Andaman & Nicobar Island,12.838815857695145,92.86761248626435
Lakshadweep,Lakshadweep,11.095643302258267,72.73425941843428
